jichang,shijian,xuhao,lichangliuliang
ZBAA,26,38,17
ZBAA,26,39,14
ZBAA,26,40,18
ZBAA,26,41,18
ZBAA,26,42,25
ZBAA,26,43,13
ZBAA,26,44,14
ZBAA,26,45,21
ZBAA,26,46,21
ZBAA,26,47,14
ZBAA,26,48,17
ZBAA,26,49,15
ZBAA,26,50,15
ZBAA,27,1,16
ZBAA,27,2,16
ZBAA,27,3,12
ZBAA,27,4,18
ZBAA,27,5,14
ZBAA,27,6,16
ZBAA,27,7,16
ZBAA,27,8,23
ZBAA,27,9,12
ZBAA,27,10,16
ZBAA,27,11,15
ZBAA,27,12,16
ZBAA,27,13,20
ZBAA,27,14,13
ZBAA,27,15,18
ZBAA,27,16,10
ZBAA,27,17,14
ZBAA,27,18,15
ZBAA,27,19,16
ZBAA,27,20,14
ZBAA,27,21,20
ZBAA,27,22,14
ZBAA,27,23,16
ZBAA,27,24,10
ZBAA,27,25,13
ZBAA,27,26,23
ZBAA,27,27,17
ZBAA,27,28,13
ZBAA,27,29,16
ZBAA,27,30,21
ZBAA,27,31,13
ZBAA,27,32,12
ZBAA,27,33,16
ZBAA,27,34,19
ZBAA,27,35,21
ZBAA,27,36,12
ZBAA,27,37,13
ZBAA,27,38,16
ZBAA,27,39,19
ZBAA,27,40,11
ZBAA,27,41,18
ZBAA,27,42,18
ZBAA,27,43,26
ZBAA,27,44,17
ZBAA,27,45,14
ZBAA,27,46,17
ZBAA,27,47,21
ZBAA,27,48,14
ZBAA,27,49,21
ZBAA,27,50,15
ZBAA,28,1,13
ZBAA,28,2,13
ZBAA,28,3,11
ZBAA,28,4,15
ZBAA,28,5,22
ZBAA,28,6,13
ZBAA,28,7,15
ZBAA,28,8,19
ZBAA,28,9,15
ZBAA,28,10,11
ZBAA,28,11,9
ZBAA,28,12,23
ZBAA,28,13,22
ZBAA,28,14,20
ZBAA,28,15,20
ZBAA,28,16,17
ZBAA,28,17,13
ZBAA,28,18,11
ZBAA,28,19,13
ZBAA,28,20,15
ZBAA,28,21,16
ZBAA,28,22,18
ZBAA,28,23,21
ZBAA,28,24,15
ZBAA,28,25,17
ZBAA,28,26,13
ZBAA,28,27,13
ZBAA,28,28,12
ZBAA,28,29,21
ZBAA,28,30,14
ZBAA,28,31,11
ZBAA,28,32,14
ZBAA,28,33,10
ZBAA,28,34,14
ZBAA,28,35,23
ZBAA,28,36,12
ZBAA,28,37,14
ZBAA,28,38,13
ZBAA,28,39,13
ZBAA,28,40,24
ZBAA,28,41,17
ZBAA,28,42,12
ZBAA,28,43,18
ZBAA,28,44,19
ZBAA,28,45,18
ZBAA,28,46,18
ZBAA,28,47,18
ZBAA,28,48,13
ZBAA,28,49,16
ZBAA,28,50,18
ZBAA,29,1,17
ZBAA,29,2,13
ZBAA,29,3,10
ZBAA,29,4,18
ZBAA,29,5,21
ZBAA,29,6,11
ZBAA,29,7,23
ZBAA,29,8,10
ZBAA,29,9,12
ZBAA,29,10,17
ZBAA,29,11,24
ZBAA,29,12,13
ZBAA,29,13,13
ZBAA,29,14,12
ZBAA,29,15,17
ZBAA,29,16,16
ZBAA,29,17,20
ZBAA,29,18,17
ZBAA,29,19,16
ZBAA,29,20,12
ZBAA,29,21,23
ZBAA,29,22,16
ZBAA,29,23,19
ZBAA,29,24,16
ZBAA,29,25,20
ZBAA,29,26,22
ZBAA,29,27,16
ZBAA,29,28,18
ZBAA,29,29,17
ZBAA,29,30,23
ZBAA,29,31,22
ZBAA,29,32,21
ZBAA,29,33,28
ZBAA,29,34,15
ZBAA,29,35,16
ZBAA,29,36,24
ZBAA,29,37,13
ZBAA,29,38,17
ZBAA,29,39,15
ZBAA,29,40,15
ZBAA,29,41,20
ZBAA,29,42,15
ZBAA,29,43,15
ZBAA,29,44,21
ZBAA,29,45,20
ZBAA,29,46,14
ZBAA,29,47,16
ZBAA,29,48,17
ZBAA,29,49,14
ZBAA,29,50,17
ZBAA,30,1,14
ZBAA,30,2,12
ZBAA,30,3,23
ZBAA,30,4,14
ZBAA,30,5,18
ZBAA,30,6,21
ZBAA,30,7,24
ZBAA,30,8,16
ZBAA,30,9,14
ZBAA,30,10,18
ZBAA,30,11,15
ZBAA,30,12,15
ZBAA,30,13,14
ZBAA,30,14,19
ZBAA,30,15,17
ZBAA,30,16,20
ZBAA,30,17,26
ZBAA,30,18,17
ZBAA,30,19,24
ZBAA,30,20,17
ZBAA,30,21,18
ZBAA,30,22,20
ZBAA,30,23,14
ZBAA,30,24,16
ZBAA,30,25,17
ZBAA,30,26,10
ZBAA,30,27,20
ZBAA,30,28,20
ZBAA,30,29,18
ZBAA,30,30,21
ZBAA,30,31,15
ZBAA,30,32,23
ZBAA,30,33,20
ZBAA,30,34,19
ZBAA,30,35,12
ZBAA,30,36,17
ZBAA,30,37,19
ZBAA,30,38,15
ZBAA,30,39,17
ZBAA,30,40,19
ZBAA,30,41,23
ZBAA,30,42,21
ZBAA,30,43,15
ZBAA,30,44,11
ZBAA,30,45,17
ZBAA,30,46,10
ZBAA,30,47,14
ZBAA,30,48,17
ZBAA,30,49,20
ZBAA,30,50,14
ZBAA,31,1,11
ZBAA,31,2,16
ZBAA,31,3,17
ZBAA,31,4,15
ZBAA,31,5,21
ZBAA,31,6,17
ZBAA,31,7,22
ZBAA,31,8,14
ZBAA,31,9,16
ZBAA,31,10,18
ZBAA,31,11,19
ZBAA,31,12,19
ZBAA,31,13,19
ZBAA,31,14,15
ZBAA,31,15,10
ZBAA,31,16,17
ZBAA,31,17,13
ZBAA,31,18,18
ZBAA,31,19,11
ZBAA,31,20,15
ZBAA,31,21,19
ZBAA,31,22,19
ZBAA,31,23,14
ZBAA,31,24,17
ZBAA,31,25,19
ZBAA,31,26,25
ZBAA,31,27,15
ZBAA,31,28,10
ZBAA,31,29,23
ZBAA,31,30,17
ZBAA,31,31,15
ZBAA,31,32,20
ZBAA,31,33,14
ZBAA,31,34,18
ZBAA,31,35,20
ZBAA,31,36,14
ZBAA,31,37,14
ZBAA,31,38,17
ZBAA,31,39,20
ZBAA,31,40,22
ZBAA,31,41,20
ZBAA,31,42,17
ZBAA,31,43,18
ZBAA,31,44,20
ZBAA,31,45,23
ZBAA,31,46,15
ZBAA,31,47,13
ZBAA,31,48,22
ZBAA,31,49,12
ZBAA,31,50,17
ZBAA,32,1,20
ZBAA,32,2,16
ZBAA,32,3,23
ZBAA,32,4,22
ZBAA,32,5,22
ZBAA,32,6,21
ZBAA,32,7,19
ZBAA,32,8,16
ZBAA,32,9,14
ZBAA,32,10,14
ZBAA,32,11,10
ZBAA,32,12,18
ZBAA,32,13,12
ZBAA,32,14,21
ZBAA,32,15,24
ZBAA,32,16,22
ZBAA,32,17,17
ZBAA,32,18,20
ZBAA,32,19,21
ZBAA,32,20,23
ZBAA,32,21,31
ZBAA,32,22,26
ZBAA,32,23,17
ZBAA,32,24,18
ZBAA,32,25,16
ZBAA,32,26,18
ZBAA,32,27,13
ZBAA,32,28,23
ZBAA,32,29,19
ZBAA,32,30,15
ZBAA,32,31,16
ZBAA,32,32,15
ZBAA,32,33,17
ZBAA,32,34,19
ZBAA,32,35,24
ZBAA,32,36,13
ZBAA,32,37,19
ZBAA,32,38,22
ZBAA,32,39,13
ZBAA,32,40,20
ZBAA,32,41,17
ZBAA,32,42,15
ZBAA,32,43,21
ZBAA,32,44,19
ZBAA,32,45,26
ZBAA,32,46,17
ZBAA,32,47,20
ZBAA,32,48,24
ZBAA,32,49,17
ZBAA,32,50,16
ZBAA,33,1,16
ZBAA,33,2,14
ZBAA,33,3,17
ZBAA,33,4,15
ZBAA,33,5,21
ZBAA,33,6,14
ZBAA,33,7,23
ZBAA,33,8,12
ZBAA,33,9,19
ZBAA,33,10,23
ZBAA,33,11,16
ZBAA,33,12,16
ZBAA,33,13,16
ZBAA,33,14,16
ZBAA,33,15,16
ZBAA,33,16,15
ZBAA,33,17,18
ZBAA,33,18,20
ZBAA,33,19,20
ZBAA,33,20,16
ZBAA,33,21,19
ZBAA,33,22,12
ZBAA,33,23,18
ZBAA,33,24,20
ZBAA,33,25,13
ZBAA,33,26,20
ZBAA,33,27,15
ZBAA,33,28,21
ZBAA,33,29,10
ZBAA,33,30,19
ZBAA,33,31,13
ZBAA,33,32,19
ZBAA,33,33,16
ZBAA,33,34,17
ZBAA,33,35,21
ZBAA,33,36,17
ZBAA,33,37,16
ZBAA,33,38,12
ZBAA,33,39,17
ZBAA,33,40,15
ZBAA,33,41,26
ZBAA,33,42,19
ZBAA,33,43,15
ZBAA,33,44,17
ZBAA,33,45,16
ZBAA,33,46,14
ZBAA,33,47,19
ZBAA,33,48,15
ZBAA,33,49,16
ZBAA,33,50,14
ZBAA,34,1,17
ZBAA,34,2,15
ZBAA,34,3,12
ZBAA,34,4,21
ZBAA,34,5,19
ZBAA,34,6,15
ZBAA,34,7,15
ZBAA,34,8,16
ZBAA,34,9,18
ZBAA,34,10,15
ZBAA,34,11,17
ZBAA,34,12,20
ZBAA,34,13,16
ZBAA,34,14,15
ZBAA,34,15,18
ZBAA,34,16,15
ZBAA,34,17,21
ZBAA,34,18,18
ZBAA,34,19,16
ZBAA,34,20,17
ZBAA,34,21,17
ZBAA,34,22,14
ZBAA,34,23,18
ZBAA,34,24,12
ZBAA,34,25,25
ZBAA,34,26,17
ZBAA,34,27,20
ZBAA,34,28,23
ZBAA,34,29,22
ZBAA,34,30,17
ZBAA,34,31,13
ZBAA,34,32,17
ZBAA,34,33,21
ZBAA,34,34,20
ZBAA,34,35,13
ZBAA,34,36,14
ZBAA,34,37,20
ZBAA,34,38,21
ZBAA,34,39,15
ZBAA,34,40,12
ZBAA,34,41,20
ZBAA,34,42,12
ZBAA,34,43,16
ZBAA,34,44,16
ZBAA,34,45,7
ZBAA,34,46,13
ZBAA,34,47,12
ZBAA,34,48,13
ZBAA,34,49,17
ZBAA,34,50,15
ZBAA,35,1,13
ZBAA,35,2,13
ZBAA,35,3,15
ZBAA,35,4,14
ZBAA,35,5,19
ZBAA,35,6,20
ZBAA,35,7,13
ZBAA,35,8,13
ZBAA,35,9,17
ZBAA,35,10,22
ZBAA,35,11,14
ZBAA,35,12,21
ZBAA,35,13,18
ZBAA,35,14,23
ZBAA,35,15,19
ZBAA,35,16,24
ZBAA,35,17,17
ZBAA,35,18,13
ZBAA,35,19,14
ZBAA,35,20,20
ZBAA,35,21,18
ZBAA,35,22,22
ZBAA,35,23,18
ZBAA,35,24,11
ZBAA,35,25,15
ZBAA,35,26,21
ZBAA,35,27,21
ZBAA,35,28,15
ZBAA,35,29,14
ZBAA,35,30,15
ZBAA,35,31,14
ZBAA,35,32,9
ZBAA,35,33,14
ZBAA,35,34,18
ZBAA,35,35,15
ZBAA,35,36,20
ZBAA,35,37,13
ZBAA,35,38,14
ZBAA,35,39,22
ZBAA,35,40,21
ZBAA,35,41,24
ZBAA,35,42,22
ZBAA,35,43,24
ZBAA,35,44,20
ZBAA,35,45,16
ZBAA,35,46,19
ZBAA,35,47,23
ZBAA,35,48,21
ZBAA,35,49,17
ZBAA,35,50,18
ZBAA,36,1,13
ZBAA,36,2,14
ZBAA,36,3,16
ZBAA,36,4,16
ZBAA,36,5,12
ZBAA,36,6,20
ZBAA,36,7,16
ZBAA,36,8,12
ZBAA,36,9,15
ZBAA,36,10,9
ZBAA,36,11,14
ZBAA,36,12,12
ZBAA,36,13,18
ZBAA,36,14,14
ZBAA,36,15,18
ZBAA,36,16,12
ZBAA,36,17,15
ZBAA,36,18,14
ZBAA,36,19,19
ZBAA,36,20,15
ZBAA,36,21,17
ZBAA,36,22,14
ZBAA,36,23,16
ZBAA,36,24,14
ZBAA,36,25,19
ZBAA,36,26,16
ZBAA,36,27,17
ZBAA,36,28,16
ZBAA,36,29,14
ZBAA,36,30,17
ZBAA,36,31,14
ZBAA,36,32,16
ZBAA,36,33,12
ZBAA,36,34,13
ZBAA,36,35,15
ZBAA,36,36,13
ZBAA,36,37,15
ZBAA,36,38,19
ZBAA,36,39,11
ZBAA,36,40,17
ZBAA,36,41,15
ZBAA,36,42,12
ZBAA,36,43,13
ZBAA,36,44,20
ZBAA,36,45,14
ZBAA,36,46,15
ZBAA,36,47,15
ZBAA,36,48,12
ZBAA,36,49,15
ZBAA,36,50,12
ZBAA,37,1,14
ZBAA,37,2,18
ZBAA,37,3,14
ZBAA,37,4,11
ZBAA,37,5,10
ZBAA,37,6,17
ZBAA,37,7,12
ZBAA,37,8,12
ZBAA,37,9,15
ZBAA,37,10,12
ZBAA,37,11,14
ZBAA,37,12,15
ZBAA,37,13,16
ZBAA,37,14,15
ZBAA,37,15,12
ZBAA,37,16,14
ZBAA,37,17,16
ZBAA,37,18,12
ZBAA,37,19,19
ZBAA,37,20,12
ZBAA,37,21,12
ZBAA,37,22,18
ZBAA,37,23,12
ZBAA,37,24,14
ZBAA,37,25,15
ZBAA,37,26,20
ZBAA,37,27,14
ZBAA,37,28,16
ZBAA,37,29,14
ZBAA,37,30,12
ZBAA,37,31,12
ZBAA,37,32,14
ZBAA,37,33,15
ZBAA,37,34,14
ZBAA,37,35,12
ZBAA,37,36,13
ZBAA,37,37,12
ZBAA,37,38,15
ZBAA,37,39,12
ZBAA,37,40,15
ZBAA,37,41,18
ZBAA,37,42,14
ZBAA,37,43,20
ZBAA,37,44,14
ZBAA,37,45,16
ZBAA,37,46,12
ZBAA,37,47,15
ZBAA,37,48,10
ZBAA,37,49,15
ZBAA,37,50,12
ZBAA,38,1,17
ZBAA,38,2,14
ZBAA,38,3,13
ZBAA,38,4,12
ZBAA,38,5,17
ZBAA,38,6,16
ZBAA,38,7,15
ZBAA,38,8,9
ZBAA,38,9,10
ZBAA,38,10,20
ZBAA,38,11,10
ZBAA,38,12,19
ZBAA,38,13,14
ZBAA,38,14,16
ZBAA,38,15,12
ZBAA,38,16,14
ZBAA,38,17,11
ZBAA,38,18,12
ZBAA,38,19,20
ZBAA,38,20,14
ZBAA,38,21,16
ZBAA,38,22,10
ZBAA,38,23,15
ZBAA,38,24,11
ZBAA,38,25,16
ZBAA,38,26,8
ZBAA,38,27,13
ZBAA,38,28,9
ZBAA,38,29,17
ZBAA,38,30,11
ZBAA,38,31,9
ZBAA,38,32,15
ZBAA,38,33,7
ZBAA,38,34,16
ZBAA,38,35,16
ZBAA,38,36,12
ZBAA,38,37,10
ZBAA,38,38,11
ZBAA,38,39,14
ZBAA,38,40,11
ZBAA,38,41,10
ZBAA,38,42,15
ZBAA,38,43,11
ZBAA,38,44,14
ZBAA,38,45,18
ZBAA,38,46,14
ZBAA,38,47,16
ZBAA,38,48,15
ZBAA,38,49,18
ZBAA,38,50,18
ZBAA,39,1,12
ZBAA,39,2,13
ZBAA,39,3,12
ZBAA,39,4,12
ZBAA,39,5,11
ZBAA,39,6,13
ZBAA,39,7,7
ZBAA,39,8,12
ZBAA,39,9,11
ZBAA,39,10,13
ZBAA,39,11,12
ZBAA,39,12,12
ZBAA,39,13,15
ZBAA,39,14,9
ZBAA,39,15,10
ZBAA,39,16,17
ZBAA,39,17,18
ZBAA,39,18,15
ZBAA,39,19,17
ZBAA,39,20,19
ZBAA,39,21,11
ZBAA,39,22,13
ZBAA,39,23,14
ZBAA,39,24,15
ZBAA,39,25,19
ZBAA,39,26,23
ZBAA,39,27,16
ZBAA,39,28,12
ZBAA,39,29,15
ZBAA,39,30,13
ZBAA,39,31,12
ZBAA,39,32,12
ZBAA,39,33,14
ZBAA,39,34,9
ZBAA,39,35,19
ZBAA,39,36,19
ZBAA,39,37,16
ZBAA,39,38,14
ZBAA,39,39,13
ZBAA,39,40,13
ZBAA,39,41,16
ZBAA,39,42,14
ZBAA,39,43,10
ZBAA,39,44,13
ZBAA,39,45,14
ZBAA,39,46,15
ZBAA,39,47,15
ZBAA,39,48,17
ZBAA,39,49,11
ZBAA,39,50,18
ZBAA,40,1,10
ZBAA,40,2,13
ZBAA,40,3,18
ZBAA,40,4,10
ZBAA,40,5,9
ZBAA,40,6,12
ZBAA,40,7,13
ZBAA,40,8,18
ZBAA,40,9,16
ZBAA,40,10,14
ZBAA,40,11,12
ZBAA,40,12,15
ZBAA,40,13,10
ZBAA,40,14,19
ZBAA,40,15,16
ZBAA,40,16,18
ZBAA,40,17,17
ZBAA,40,18,13
ZBAA,40,19,15
ZBAA,40,20,21
ZBAA,40,21,15
ZBAA,40,22,14
ZBAA,40,23,14
ZBAA,40,24,15
ZBAA,40,25,18
ZBAA,40,26,13
ZBAA,40,27,12
ZBAA,40,28,10
ZBAA,40,29,24
ZBAA,40,30,21
ZBAA,40,31,10
ZBAA,40,32,20
ZBAA,40,33,14
ZBAA,40,34,18
ZBAA,40,35,18
ZBAA,40,36,16
ZBAA,40,37,12
ZBAA,40,38,13
ZBAA,40,39,13
ZBAA,40,40,15
ZBAA,40,41,13
ZBAA,40,42,15
ZBAA,40,43,16
ZBAA,40,44,13
ZBAA,40,45,23
ZBAA,40,46,21
ZBAA,40,47,16
ZBAA,40,48,15
ZBAA,40,49,13
ZBAA,40,50,15
ZBAA,41,1,11
ZBAA,41,2,8
ZBAA,41,3,13
ZBAA,41,4,16
ZBAA,41,5,12
ZBAA,41,6,10
ZBAA,41,7,14
ZBAA,41,8,13
ZBAA,41,9,11
ZBAA,41,10,13
ZBAA,41,11,10
ZBAA,41,12,16
ZBAA,41,13,14
ZBAA,41,14,15
ZBAA,41,15,15
ZBAA,41,16,8
ZBAA,41,17,17
ZBAA,41,18,13
ZBAA,41,19,11
ZBAA,41,20,12
ZBAA,41,21,9
ZBAA,41,22,11
ZBAA,41,23,15
ZBAA,41,24,14
ZBAA,41,25,13
ZBAA,41,26,10
ZBAA,41,27,11
ZBAA,41,28,11
ZBAA,41,29,13
ZBAA,41,30,13
ZBAA,41,31,13
ZBAA,41,32,16
ZBAA,41,33,17
ZBAA,41,34,13
ZBAA,41,35,7
ZBAA,41,36,11
ZBAA,41,37,15
ZBAA,41,38,14
ZBAA,41,39,8
ZBAA,41,40,12
ZBAA,41,41,12
ZBAA,41,42,12
ZBAA,41,43,16
ZBAA,41,44,10
ZBAA,41,45,9
ZBAA,41,46,13
ZBAA,41,47,16
ZBAA,41,48,10
ZBAA,41,49,7
ZBAA,41,50,15
ZBAA,42,1,16
ZBAA,42,2,9
ZBAA,42,3,10
ZBAA,42,4,14
ZBAA,42,5,14
ZBAA,42,6,21
ZBAA,42,7,12
ZBAA,42,8,17
ZBAA,42,9,14
ZBAA,42,10,16
ZBAA,42,11,17
ZBAA,42,12,11
ZBAA,42,13,12
ZBAA,42,14,16
ZBAA,42,15,11
ZBAA,42,16,14
ZBAA,42,17,15
ZBAA,42,18,10
ZBAA,42,19,12
ZBAA,42,20,11
ZBAA,42,21,16
ZBAA,42,22,7
ZBAA,42,23,14
ZBAA,42,24,9
ZBAA,42,25,12
ZBAA,42,26,14
ZBAA,42,27,10
ZBAA,42,28,16
ZBAA,42,29,12
ZBAA,42,30,10
ZBAA,42,31,13
ZBAA,42,32,11
ZBAA,42,33,8
ZBAA,42,34,10
ZBAA,42,35,16
ZBAA,42,36,10
ZBAA,42,37,16
ZBAA,42,38,10
ZBAA,42,39,16
ZBAA,42,40,17
ZBAA,42,41,12
ZBAA,42,42,10
ZBAA,42,43,8
ZBAA,42,44,9
ZBAA,42,45,11
ZBAA,42,46,9
ZBAA,42,47,14
ZBAA,42,48,11
ZBAA,42,49,12
ZBAA,42,50,20
ZBAA,43,1,6
ZBAA,43,2,10
ZBAA,43,3,10
ZBAA,43,4,11
ZBAA,43,5,14
ZBAA,43,6,8
ZBAA,43,7,11
ZBAA,43,8,8
ZBAA,43,9,10
ZBAA,43,10,16
ZBAA,43,11,13
ZBAA,43,12,13
ZBAA,43,13,15
ZBAA,43,14,11
ZBAA,43,15,8
ZBAA,43,16,9
ZBAA,43,17,9
ZBAA,43,18,7
ZBAA,43,19,14
ZBAA,43,20,16
ZBAA,43,21,9
ZBAA,43,22,17
ZBAA,43,23,9
ZBAA,43,24,8
ZBAA,43,25,15
ZBAA,43,26,14
ZBAA,43,27,15
ZBAA,43,28,9
ZBAA,43,29,12
ZBAA,43,30,9
ZBAA,43,31,10
ZBAA,43,32,9
ZBAA,43,33,19
ZBAA,43,34,16
ZBAA,43,35,12
ZBAA,43,36,15
ZBAA,43,37,13
ZBAA,43,38,16
ZBAA,43,39,11
ZBAA,43,40,12
ZBAA,43,41,12
ZBAA,43,42,13
ZBAA,43,43,14
ZBAA,43,44,7
ZBAA,43,45,19
ZBAA,43,46,8
ZBAA,43,47,9
ZBAA,43,48,11
ZBAA,43,49,9
ZBAA,43,50,11
ZBAA,44,1,17
ZBAA,44,2,14
ZBAA,44,3,14
ZBAA,44,4,10
ZBAA,44,5,11
ZBAA,44,6,13
ZBAA,44,7,10
ZBAA,44,8,11
ZBAA,44,9,13
ZBAA,44,10,9
ZBAA,44,11,14
ZBAA,44,12,10
ZBAA,44,13,12
ZBAA,44,14,7
ZBAA,44,15,9
ZBAA,44,16,17
ZBAA,44,17,10
ZBAA,44,18,10
ZBAA,44,19,13
ZBAA,44,20,11
ZBAA,44,21,12
ZBAA,44,22,10
ZBAA,44,23,9
ZBAA,44,24,11
ZBAA,44,25,10
ZBAA,44,26,12
ZBAA,44,27,13
ZBAA,44,28,12
ZBAA,44,29,12
ZBAA,44,30,10
ZBAA,44,31,9
ZBAA,44,32,14
ZBAA,44,33,10
ZBAA,44,34,15
ZBAA,44,35,14
ZBAA,44,36,11
ZBAA,44,37,16
ZBAA,44,38,15
ZBAA,44,39,8
ZBAA,44,40,12
ZBAA,44,41,13
ZBAA,44,42,13
ZBAA,44,43,10
ZBAA,44,44,9
ZBAA,44,45,17
ZBAA,44,46,10
ZBAA,44,47,11
ZBAA,44,48,15
ZBAA,44,49,12
ZBAA,44,50,12
ZBAA,45,1,11
ZBAA,45,2,12
ZBAA,45,3,8
ZBAA,45,4,11
ZBAA,45,5,15
ZBAA,45,6,13
ZBAA,45,7,17
ZBAA,45,8,13
ZBAA,45,9,12
ZBAA,45,10,12
ZBAA,45,11,12
ZBAA,45,12,13
ZBAA,45,13,13
ZBAA,45,14,12
ZBAA,45,15,12
ZBAA,45,16,10
ZBAA,45,17,13
ZBAA,45,18,13
ZBAA,45,19,17
ZBAA,45,20,7
ZBAA,45,21,8
ZBAA,45,22,13
ZBAA,45,23,13
ZBAA,45,24,9
ZBAA,45,25,11
ZBAA,45,26,7
ZBAA,45,27,13
ZBAA,45,28,11
ZBAA,45,29,16
ZBAA,45,30,10
ZBAA,45,31,7
ZBAA,45,32,11
ZBAA,45,33,11
ZBAA,45,34,14
ZBAA,45,35,12
ZBAA,45,36,9
ZBAA,45,37,8
ZBAA,45,38,13
ZBAA,45,39,14
ZBAA,45,40,14
ZBAA,45,41,9
ZBAA,45,42,9
ZBAA,45,43,13
ZBAA,45,44,11
ZBAA,45,45,10
ZBAA,45,46,11
ZBAA,45,47,15
ZBAA,45,48,13
ZBAA,45,49,10
ZBAA,45,50,15
ZBAA,46,1,12
ZBAA,46,2,17
ZBAA,46,3,12
ZBAA,46,4,12
ZBAA,46,5,20
ZBAA,46,6,8
ZBAA,46,7,10
ZBAA,46,8,12
ZBAA,46,9,11
ZBAA,46,10,15
ZBAA,46,11,12
ZBAA,46,12,15
ZBAA,46,13,12
ZBAA,46,14,13
ZBAA,46,15,13
ZBAA,46,16,10
ZBAA,46,17,9
ZBAA,46,18,10
ZBAA,46,19,12
ZBAA,46,20,10
ZBAA,46,21,13
ZBAA,46,22,15
ZBAA,46,23,12
ZBAA,46,24,15
ZBAA,46,25,16
ZBAA,46,26,8
ZBAA,46,27,9
ZBAA,46,28,16
ZBAA,46,29,8
ZBAA,46,30,10
ZBAA,46,31,14
ZBAA,46,32,10
ZBAA,46,33,15
ZBAA,46,34,13
ZBAA,46,35,9
ZBAA,46,36,6
ZBAA,46,37,11
ZBAA,46,38,11
ZBAA,46,39,12
ZBAA,46,40,12
ZBAA,46,41,12
ZBAA,46,42,10
ZBAA,46,43,12
ZBAA,46,44,15
ZBAA,46,45,13
ZBAA,46,46,12
ZBAA,46,47,9
ZBAA,46,48,8
ZBAA,46,49,12
ZBAA,46,50,14
ZBAA,47,1,9
ZBAA,47,2,9
ZBAA,47,3,12
ZBAA,47,4,16
ZBAA,47,5,11
ZBAA,47,6,17
ZBAA,47,7,13
ZBAA,47,8,11
ZBAA,47,9,14
ZBAA,47,10,9
ZBAA,47,11,12
ZBAA,47,12,10
ZBAA,47,13,10
ZBAA,47,14,13
ZBAA,47,15,11
ZBAA,47,16,10
ZBAA,47,17,15
ZBAA,47,18,12
ZBAA,47,19,13
ZBAA,47,20,16
ZBAA,47,21,13
ZBAA,47,22,12
ZBAA,47,23,9
ZBAA,47,24,8
ZBAA,47,25,9
ZBAA,47,26,11
ZBAA,47,27,13
ZBAA,47,28,15
ZBAA,47,29,12
ZBAA,47,30,17
ZBAA,47,31,10
ZBAA,47,32,11
ZBAA,47,33,16
ZBAA,47,34,13
ZBAA,47,35,5
ZBAA,47,36,11
ZBAA,47,37,14
ZBAA,47,38,12
ZBAA,47,39,13
ZBAA,47,40,13
ZBAA,47,41,12
ZBAA,47,42,13
ZBAA,47,43,12
ZBAA,47,44,10
ZBAA,47,45,11
ZBAA,47,46,10
ZBAA,47,47,16
ZBAA,47,48,10
ZBAA,47,49,16
ZBAA,47,50,12
ZBAA,48,1,11
ZBAA,48,2,13
ZBAA,48,3,14
ZBAA,48,4,20
ZBAA,48,5,21
ZBAA,48,6,10
ZBAA,48,7,17
ZBAA,48,8,10
ZBAA,48,9,16
ZBAA,48,10,15
ZBAA,48,11,15
ZBAA,48,12,13
ZBAA,48,13,11
ZBAA,48,14,13
ZBAA,48,15,18
ZBAA,48,16,17
ZBAA,48,17,16
ZBAA,48,18,17
ZBAA,48,19,7
ZBAA,48,20,12
ZBAA,48,21,12
ZBAA,48,22,15
ZBAA,48,23,14
ZBAA,48,24,9
ZBAA,48,25,15
ZBAA,48,26,14
ZBAA,48,27,16
ZBAA,48,28,15
ZBAA,48,29,14
ZBAA,48,30,14
ZBAA,48,31,20
ZBAA,48,32,16
ZBAA,48,33,12
ZBAA,48,34,14
ZBAA,48,35,15
ZBAA,48,36,9
ZBAA,48,37,14
ZBAA,48,38,19
ZBAA,48,39,22
ZBAA,48,40,12
ZBAA,48,41,15
ZBAA,48,42,12
ZBAA,48,43,18
ZBAA,48,44,15
ZBAA,48,45,17
ZBAA,48,46,14
ZBAA,48,47,8
ZBAA,48,48,15
ZBAA,48,49,9
ZBAA,48,50,14
ZBAA,49,1,13
ZBAA,49,2,13
ZBAA,49,3,10
ZBAA,49,4,16
ZBAA,49,5,12
ZBAA,49,6,12
ZBAA,49,7,10
ZBAA,49,8,13
ZBAA,49,9,13
ZBAA,49,10,12
ZBAA,49,11,12
ZBAA,49,12,9
ZBAA,49,13,20
ZBAA,49,14,14
ZBAA,49,15,15
ZBAA,49,16,10
ZBAA,49,17,10
ZBAA,49,18,10
ZBAA,49,19,14
ZBAA,49,20,15
ZBAA,49,21,11
ZBAA,49,22,14
ZBAA,49,23,12
ZBAA,49,24,11
ZBAA,49,25,11
ZBAA,49,26,17
ZBAA,49,27,12
ZBAA,49,28,10
ZBAA,49,29,11
ZBAA,49,30,16
ZBAA,49,31,12
ZBAA,49,32,17
ZBAA,49,33,18
ZBAA,49,34,12
ZBAA,49,35,18
ZBAA,49,36,13
ZBAA,49,37,9
ZBAA,49,38,12
ZBAA,49,39,11
ZBAA,49,40,15
ZBAA,49,41,14
ZBAA,49,42,15
ZBAA,49,43,9
ZBAA,49,44,13
ZBAA,49,45,9
ZBAA,49,46,13
ZBAA,49,47,12
ZBAA,49,48,10
ZBAA,49,49,16
ZBAA,49,50,17
ZBAA,50,1,8
