,jichang,shike,quedingxingrongliang,quedingxingronglianggailv,buquedingxingrongliang,buquedingxingronglianggailv,leijiagailv,1,2,3,4,5,6,7,8,9,10
3150,ZPPP,54,12,1,4,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3151,ZPPP,54,12,1,5,0.06,0.98,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3152,ZPPP,54,12,1,6,0.06,0.9200000000000002,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3153,ZPPP,54,12,1,7,0.2,0.8600000000000001,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3154,ZPPP,54,12,1,8,0.18,0.6600000000000001,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3155,ZPPP,54,12,1,9,0.08,0.48000000000000004,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3156,ZPPP,54,12,1,10,0.08,0.4,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3157,ZPPP,54,12,1,11,0.16,0.32000000000000006,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3158,ZPPP,54,12,1,12,0.06,0.15999999999999998,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3159,ZPPP,54,12,1,13,0.06,0.1,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3160,ZPPP,54,12,1,16,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3161,ZPPP,54,12,1,18,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3162,ZPPP,55,12,1,5,0.06,1.0,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3163,ZPPP,55,12,1,6,0.12,0.94,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3164,ZPPP,55,12,1,7,0.1,0.8200000000000001,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3165,ZPPP,55,12,1,8,0.12,0.72,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3166,ZPPP,55,12,1,9,0.16,0.6000000000000001,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3167,ZPPP,55,12,1,10,0.2,0.44000000000000006,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3168,ZPPP,55,12,1,11,0.02,0.24,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3169,ZPPP,55,12,1,12,0.08,0.21999999999999997,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3170,ZPPP,55,12,1,13,0.1,0.14,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3171,ZPPP,55,12,1,14,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3172,ZPPP,55,12,1,17,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3173,ZPPP,56,12,1,5,0.06,1.0,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3174,ZPPP,56,12,1,6,0.04,0.9400000000000001,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3175,ZPPP,56,12,1,7,0.04,0.9,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3176,ZPPP,56,12,1,8,0.12,0.86,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3177,ZPPP,56,12,1,9,0.14,0.7400000000000001,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3178,ZPPP,56,12,1,10,0.22,0.6000000000000001,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3179,ZPPP,56,12,1,11,0.18,0.38,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3180,ZPPP,56,12,1,12,0.08,0.2,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3181,ZPPP,56,12,1,13,0.02,0.12000000000000001,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3182,ZPPP,56,12,1,14,0.04,0.1,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3183,ZPPP,56,12,1,15,0.04,0.06,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3184,ZPPP,56,12,1,16,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3185,ZPPP,57,12,1,4,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3186,ZPPP,57,12,1,5,0.02,0.98,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3187,ZPPP,57,12,1,6,0.06,0.96,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3188,ZPPP,57,12,1,7,0.1,0.8999999999999999,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3189,ZPPP,57,12,1,8,0.24,0.8,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3190,ZPPP,57,12,1,9,0.2,0.56,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3191,ZPPP,57,12,1,10,0.1,0.36,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3192,ZPPP,57,12,1,11,0.06,0.26,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3193,ZPPP,57,12,1,12,0.1,0.2,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3194,ZPPP,57,12,1,13,0.04,0.1,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3195,ZPPP,57,12,1,14,0.06,0.06,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3196,ZPPP,58,11,1,5,0.04081632653061224,1.0,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3197,ZPPP,58,11,1,6,0.08163265306122448,0.9591836734693877,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3198,ZPPP,58,11,1,7,0.24489795918367346,0.8775510204081632,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3199,ZPPP,58,11,1,8,0.22448979591836735,0.6326530612244898,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3200,ZPPP,58,11,1,9,0.1836734693877551,0.40816326530612246,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3201,ZPPP,58,11,1,10,0.04081632653061224,0.22448979591836735,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3202,ZPPP,58,11,1,11,0.08163265306122448,0.18367346938775508,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3203,ZPPP,58,11,1,12,0.08163265306122448,0.1020408163265306,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3204,ZPPP,58,11,1,16,0.02040816326530612,0.02040816326530612,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3205,ZPPP,59,11,1,5,0.10416666666666667,0.9999999999999999,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3206,ZPPP,59,11,1,6,0.08333333333333333,0.8958333333333333,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3207,ZPPP,59,11,1,7,0.20833333333333334,0.8124999999999999,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3208,ZPPP,59,11,1,8,0.16666666666666666,0.6041666666666666,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3209,ZPPP,59,11,1,9,0.16666666666666666,0.4375,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3210,ZPPP,59,11,1,10,0.10416666666666667,0.2708333333333333,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3211,ZPPP,59,11,1,11,0.10416666666666667,0.16666666666666669,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3212,ZPPP,59,11,1,12,0.041666666666666664,0.0625,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3213,ZPPP,59,11,1,13,0.020833333333333332,0.020833333333333332,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3214,ZPPP,60,10,1,4,0.04,1.0,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3215,ZPPP,60,10,1,5,0.08,0.9600000000000001,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3216,ZPPP,60,10,1,6,0.18,0.8800000000000001,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3217,ZPPP,60,10,1,7,0.18,0.7000000000000001,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3218,ZPPP,60,10,1,8,0.2,0.52,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3219,ZPPP,60,10,1,9,0.14,0.32,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3220,ZPPP,60,10,1,10,0.12,0.18,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3221,ZPPP,60,10,1,11,0.04,0.06,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3222,ZPPP,60,10,1,12,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.8783743133433284,0.8626996506746627,0.847024988005997,0.8313503253373313,0.8156756626686656
3223,ZSAM,36,9,1,4,0.14285714285714285,1.0,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3224,ZSAM,36,9,1,5,0.24489795918367346,0.8571428571428572,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3225,ZSAM,36,9,1,6,0.12244897959183673,0.6122448979591837,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3226,ZSAM,36,9,1,7,0.22448979591836735,0.4897959183673469,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3227,ZSAM,36,9,1,8,0.08163265306122448,0.26530612244897955,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3228,ZSAM,36,9,1,9,0.14285714285714285,0.18367346938775508,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3229,ZSAM,36,9,1,10,0.04081632653061224,0.04081632653061224,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3230,ZSAM,37,8,1,4,0.08333333333333333,1.0,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3231,ZSAM,37,8,1,5,0.20833333333333334,0.9166666666666667,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3232,ZSAM,37,8,1,6,0.22916666666666666,0.7083333333333334,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3233,ZSAM,37,8,1,7,0.25,0.47916666666666663,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3234,ZSAM,37,8,1,8,0.08333333333333333,0.22916666666666669,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3235,ZSAM,37,8,1,9,0.14583333333333334,0.14583333333333334,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3236,ZSAM,38,8,1,4,0.17391304347826086,0.9999999999999999,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3237,ZSAM,38,8,1,5,0.21739130434782608,0.8260869565217391,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3238,ZSAM,38,8,1,6,0.21739130434782608,0.608695652173913,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3239,ZSAM,38,8,1,7,0.21739130434782608,0.3913043478260869,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3240,ZSAM,38,8,1,8,0.10869565217391304,0.17391304347826086,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3241,ZSAM,38,8,1,9,0.043478260869565216,0.06521739130434782,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3242,ZSAM,38,8,1,10,0.021739130434782608,0.021739130434782608,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3243,ZSAM,39,9,1,4,0.14285714285714285,1.0,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3244,ZSAM,39,9,1,5,0.1836734693877551,0.8571428571428572,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3245,ZSAM,39,9,1,6,0.22448979591836735,0.6734693877551021,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3246,ZSAM,39,9,1,7,0.1836734693877551,0.4489795918367347,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3247,ZSAM,39,9,1,8,0.10204081632653061,0.2653061224489796,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3248,ZSAM,39,9,1,9,0.10204081632653061,0.16326530612244897,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3249,ZSAM,39,9,1,10,0.02040816326530612,0.061224489795918366,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3250,ZSAM,39,9,1,11,0.04081632653061224,0.04081632653061224,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3251,ZSAM,40,10,1,4,0.02040816326530612,0.9999999999999999,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3252,ZSAM,40,10,1,5,0.16326530612244897,0.9795918367346937,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3253,ZSAM,40,10,1,6,0.12244897959183673,0.8163265306122448,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3254,ZSAM,40,10,1,7,0.16326530612244897,0.6938775510204082,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3255,ZSAM,40,10,1,8,0.16326530612244897,0.5306122448979591,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3256,ZSAM,40,10,1,9,0.10204081632653061,0.3673469387755102,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3257,ZSAM,40,10,1,10,0.14285714285714285,0.26530612244897955,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3258,ZSAM,40,10,1,11,0.08163265306122448,0.12244897959183672,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3259,ZSAM,40,10,1,12,0.02040816326530612,0.04081632653061224,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3260,ZSAM,40,10,1,15,0.02040816326530612,0.02040816326530612,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3261,ZSAM,41,9,1,4,0.06,1.0000000000000002,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3262,ZSAM,41,9,1,5,0.16,0.9400000000000002,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3263,ZSAM,41,9,1,6,0.18,0.78,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3264,ZSAM,41,9,1,7,0.2,0.6000000000000001,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3265,ZSAM,41,9,1,8,0.14,0.4,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3266,ZSAM,41,9,1,9,0.2,0.26,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3267,ZSAM,41,9,1,10,0.06,0.06,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3268,ZSAM,42,9,1,4,0.10416666666666667,1.0,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3269,ZSAM,42,9,1,5,0.10416666666666667,0.8958333333333334,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3270,ZSAM,42,9,1,6,0.14583333333333334,0.7916666666666667,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3271,ZSAM,42,9,1,7,0.22916666666666666,0.6458333333333334,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3272,ZSAM,42,9,1,8,0.20833333333333334,0.4166666666666667,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3273,ZSAM,42,9,1,9,0.125,0.20833333333333334,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3274,ZSAM,42,9,1,10,0.0625,0.08333333333333333,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3275,ZSAM,42,9,1,14,0.020833333333333332,0.020833333333333332,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3276,ZSAM,43,9,1,4,0.06521739130434782,0.9999999999999999,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
3277,ZSAM,43,9,1,5,0.21739130434782608,0.9347826086956521,0.95,0.92,0.89,0.86,0.83,0.8315977016491755,0.8252783613193404,0.8189590209895053,0.8126396806596702,0.8063203403298351
