,shanqu,shike,quedingxingrongliang,quedingxingronglianggailv,buquedingxingrongliang,buquedingxingronglianggailv,leijiagailv,1,2,3,4,5,6,7,8,9,10
11466,ZLXYAR01,47,16,1,14,0.14,0.4400000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11467,ZLXYAR01,47,16,1,15,0.14,0.30000000000000004,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11468,ZLXYAR01,47,16,1,16,0.06,0.16,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11469,ZLXYAR01,47,16,1,17,0.02,0.1,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11470,ZLXYAR01,47,16,1,19,0.02,0.08,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11471,ZLXYAR01,47,16,1,20,0.02,0.06,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11472,ZLXYAR01,47,16,1,21,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11473,ZLXYAR01,47,16,1,23,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11474,ZLXYAR01,48,14,1,6,0.02,1.0000000000000002,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11475,ZLXYAR01,48,14,1,7,0.02,0.9800000000000002,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11476,ZLXYAR01,48,14,1,8,0.06,0.9600000000000002,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11477,ZLXYAR01,48,14,1,9,0.06,0.9000000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11478,ZLXYAR01,48,14,1,10,0.14,0.8400000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11479,ZLXYAR01,48,14,1,11,0.12,0.7000000000000002,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11480,ZLXYAR01,48,14,1,12,0.22,0.5800000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11481,ZLXYAR01,48,14,1,13,0.18,0.36,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11482,ZLXYAR01,48,14,1,14,0.06,0.18,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11483,ZLXYAR01,48,14,1,16,0.02,0.12000000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11484,ZLXYAR01,48,14,1,17,0.04,0.1,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11485,ZLXYAR01,48,14,1,18,0.04,0.06,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11486,ZLXYAR01,48,14,1,20,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11487,ZLXYAR01,49,16,1,7,0.08,1.0,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11488,ZLXYAR01,49,16,1,8,0.06,0.9200000000000002,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11489,ZLXYAR01,49,16,1,9,0.12,0.8600000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11490,ZLXYAR01,49,16,1,10,0.04,0.7400000000000002,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11491,ZLXYAR01,49,16,1,11,0.1,0.7000000000000002,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11492,ZLXYAR01,49,16,1,12,0.1,0.6000000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11493,ZLXYAR01,49,16,1,13,0.18,0.5,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11494,ZLXYAR01,49,16,1,14,0.1,0.32000000000000006,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11495,ZLXYAR01,49,16,1,15,0.06,0.21999999999999997,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11496,ZLXYAR01,49,16,1,16,0.02,0.15999999999999998,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11497,ZLXYAR01,49,16,1,17,0.04,0.14,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11498,ZLXYAR01,49,16,1,18,0.06,0.1,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11499,ZLXYAR01,49,16,1,19,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11500,ZLXYAR01,49,16,1,20,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11501,ZLXYAR01,50,15,1,5,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11502,ZLXYAR01,50,15,1,7,0.04,0.9800000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11503,ZLXYAR01,50,15,1,8,0.02,0.9400000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11504,ZLXYAR01,50,15,1,9,0.04,0.92,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11505,ZLXYAR01,50,15,1,10,0.04,0.8800000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11506,ZLXYAR01,50,15,1,11,0.22,0.8400000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11507,ZLXYAR01,50,15,1,12,0.18,0.6200000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11508,ZLXYAR01,50,15,1,13,0.12,0.44,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11509,ZLXYAR01,50,15,1,14,0.14,0.32,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11510,ZLXYAR01,50,15,1,15,0.12,0.18,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11511,ZLXYAR01,50,15,1,18,0.04,0.06,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11512,ZLXYAR01,50,15,1,20,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11513,ZLXYAR01,51,15,1,6,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11514,ZLXYAR01,51,15,1,8,0.12,0.98,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11515,ZLXYAR01,51,15,1,9,0.12,0.86,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11516,ZLXYAR01,51,15,1,10,0.1,0.7400000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11517,ZLXYAR01,51,15,1,11,0.12,0.6400000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11518,ZLXYAR01,51,15,1,12,0.1,0.52,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11519,ZLXYAR01,51,15,1,13,0.14,0.42000000000000004,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11520,ZLXYAR01,51,15,1,14,0.08,0.28,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11521,ZLXYAR01,51,15,1,15,0.12,0.19999999999999998,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11522,ZLXYAR01,51,15,1,16,0.04,0.08,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11523,ZLXYAR01,51,15,1,17,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11524,ZLXYAR01,51,15,1,24,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11525,ZLXYAR01,52,15,1,5,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11526,ZLXYAR01,52,15,1,6,0.02,0.98,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11527,ZLXYAR01,52,15,1,8,0.04,0.96,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11528,ZLXYAR01,52,15,1,9,0.12,0.9199999999999999,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11529,ZLXYAR01,52,15,1,10,0.08,0.8,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11530,ZLXYAR01,52,15,1,11,0.18,0.72,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11531,ZLXYAR01,52,15,1,12,0.12,0.54,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11532,ZLXYAR01,52,15,1,13,0.1,0.42000000000000004,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11533,ZLXYAR01,52,15,1,14,0.12,0.32000000000000006,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11534,ZLXYAR01,52,15,1,15,0.08,0.19999999999999998,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11535,ZLXYAR01,52,15,1,16,0.06,0.12000000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11536,ZLXYAR01,52,15,1,17,0.02,0.06,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11537,ZLXYAR01,52,15,1,18,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11538,ZLXYAR01,52,15,1,19,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11539,ZLXYAR01,53,15,1,6,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11540,ZLXYAR01,53,15,1,7,0.02,0.98,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11541,ZLXYAR01,53,15,1,8,0.04,0.96,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11542,ZLXYAR01,53,15,1,9,0.1,0.9200000000000002,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11543,ZLXYAR01,53,15,1,10,0.18,0.8200000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11544,ZLXYAR01,53,15,1,11,0.18,0.6400000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11545,ZLXYAR01,53,15,1,12,0.12,0.46,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11546,ZLXYAR01,53,15,1,13,0.1,0.34,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11547,ZLXYAR01,53,15,1,14,0.08,0.24,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11548,ZLXYAR01,53,15,1,15,0.06,0.15999999999999998,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11549,ZLXYAR01,53,15,1,16,0.06,0.1,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11550,ZLXYAR01,53,15,1,18,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11551,ZLXYAR01,53,15,1,19,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11552,ZLXYAR01,54,15,1,5,0.04,1.0,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11553,ZLXYAR01,54,15,1,7,0.02,0.96,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11554,ZLXYAR01,54,15,1,8,0.04,0.94,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11555,ZLXYAR01,54,15,1,9,0.08,0.9,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11556,ZLXYAR01,54,15,1,11,0.08,0.82,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11557,ZLXYAR01,54,15,1,12,0.16,0.7400000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11558,ZLXYAR01,54,15,1,13,0.24,0.58,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11559,ZLXYAR01,54,15,1,14,0.08,0.34,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11560,ZLXYAR01,54,15,1,15,0.12,0.26,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11561,ZLXYAR01,54,15,1,16,0.04,0.13999999999999999,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11562,ZLXYAR01,54,15,1,17,0.08,0.1,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11563,ZLXYAR01,54,15,1,20,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11564,ZLXYAR01,55,17,1,5,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11565,ZLXYAR01,55,17,1,8,0.06,0.98,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11566,ZLXYAR01,55,17,1,10,0.06,0.9200000000000002,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11567,ZLXYAR01,55,17,1,11,0.14,0.8600000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11568,ZLXYAR01,55,17,1,12,0.2,0.7200000000000002,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11569,ZLXYAR01,55,17,1,13,0.06,0.52,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11570,ZLXYAR01,55,17,1,14,0.08,0.46,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11571,ZLXYAR01,55,17,1,15,0.08,0.38,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11572,ZLXYAR01,55,17,1,16,0.12,0.3,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11573,ZLXYAR01,55,17,1,17,0.06,0.18,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11574,ZLXYAR01,55,17,1,18,0.06,0.12000000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11575,ZLXYAR01,55,17,1,19,0.04,0.06,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11576,ZLXYAR01,55,17,1,20,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11577,ZLXYAR01,56,17,1,6,0.04,1.0,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11578,ZLXYAR01,56,17,1,8,0.04,0.96,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11579,ZLXYAR01,56,17,1,9,0.1,0.9199999999999999,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11580,ZLXYAR01,56,17,1,10,0.08,0.82,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11581,ZLXYAR01,56,17,1,11,0.02,0.74,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11582,ZLXYAR01,56,17,1,12,0.14,0.7200000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11583,ZLXYAR01,56,17,1,13,0.04,0.5800000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11584,ZLXYAR01,56,17,1,14,0.14,0.5400000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11585,ZLXYAR01,56,17,1,15,0.08,0.4,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11586,ZLXYAR01,56,17,1,16,0.1,0.32000000000000006,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11587,ZLXYAR01,56,17,1,17,0.08,0.21999999999999997,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11588,ZLXYAR01,56,17,1,18,0.1,0.14,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11589,ZLXYAR01,56,17,1,19,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11590,ZLXYAR01,56,17,1,22,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11591,ZLXYAR01,57,16,1,6,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11592,ZLXYAR01,57,16,1,7,0.06,0.9800000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11593,ZLXYAR01,57,16,1,8,0.02,0.92,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11594,ZLXYAR01,57,16,1,9,0.1,0.9,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11595,ZLXYAR01,57,16,1,10,0.02,0.8,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11596,ZLXYAR01,57,16,1,11,0.06,0.78,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11597,ZLXYAR01,57,16,1,12,0.12,0.7200000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11598,ZLXYAR01,57,16,1,13,0.18,0.6000000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11599,ZLXYAR01,57,16,1,14,0.08,0.42000000000000004,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11600,ZLXYAR01,57,16,1,15,0.18,0.34,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11601,ZLXYAR01,57,16,1,16,0.08,0.16,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11602,ZLXYAR01,57,16,1,17,0.02,0.08,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11603,ZLXYAR01,57,16,1,19,0.02,0.06,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11604,ZLXYAR01,57,16,1,20,0.04,0.04,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11605,ZLXYAR01,58,15,1,6,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11606,ZLXYAR01,58,15,1,7,0.04,0.98,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11607,ZLXYAR01,58,15,1,9,0.04,0.94,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11608,ZLXYAR01,58,15,1,10,0.08,0.8999999999999999,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11609,ZLXYAR01,58,15,1,11,0.2,0.8200000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11610,ZLXYAR01,58,15,1,12,0.14,0.6200000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11611,ZLXYAR01,58,15,1,13,0.08,0.48000000000000004,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11612,ZLXYAR01,58,15,1,14,0.18,0.4,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11613,ZLXYAR01,58,15,1,15,0.08,0.22,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11614,ZLXYAR01,58,15,1,16,0.06,0.14,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11615,ZLXYAR01,58,15,1,17,0.04,0.08,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11616,ZLXYAR01,58,15,1,19,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11617,ZLXYAR01,58,15,1,20,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11618,ZLXYAR01,59,15,1,6,0.02,1.0000000000000002,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11619,ZLXYAR01,59,15,1,8,0.04,0.9800000000000002,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11620,ZLXYAR01,59,15,1,9,0.14,0.9400000000000002,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11621,ZLXYAR01,59,15,1,10,0.06,0.8000000000000003,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11622,ZLXYAR01,59,15,1,11,0.26,0.7400000000000002,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11623,ZLXYAR01,59,15,1,12,0.08,0.48,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11624,ZLXYAR01,59,15,1,13,0.16,0.4,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11625,ZLXYAR01,59,15,1,14,0.06,0.24,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11626,ZLXYAR01,59,15,1,15,0.06,0.18,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11627,ZLXYAR01,59,15,1,16,0.04,0.12000000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11628,ZLXYAR01,59,15,1,17,0.06,0.08,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11629,ZLXYAR01,59,15,1,19,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11630,ZLXYAR01,60,14,1,4,0.02,0.9999999999999999,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11631,ZLXYAR01,60,14,1,6,0.02,0.9800000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11632,ZLXYAR01,60,14,1,7,0.02,0.9600000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11633,ZLXYAR01,60,14,1,8,0.14,0.9400000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11634,ZLXYAR01,60,14,1,9,0.06,0.7999999999999999,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11635,ZLXYAR01,60,14,1,10,0.16,0.7399999999999999,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11636,ZLXYAR01,60,14,1,11,0.08,0.5800000000000001,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11637,ZLXYAR01,60,14,1,12,0.18,0.5,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11638,ZLXYAR01,60,14,1,13,0.16,0.32,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11639,ZLXYAR01,60,14,1,14,0.06,0.16,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11640,ZLXYAR01,60,14,1,16,0.08,0.1,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11641,ZLXYAR01,60,14,1,20,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.900001,0.880001,0.860001,0.840001,0.820001
11642,ZLXYAR02,36,24,1,11,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
11643,ZLXYAR02,36,24,1,12,0.02,0.9800000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
11644,ZLXYAR02,36,24,1,13,0.02,0.9600000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
11645,ZLXYAR02,36,24,1,14,0.08,0.9400000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
11646,ZLXYAR02,36,24,1,15,0.06,0.8600000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
11647,ZLXYAR02,36,24,1,16,0.1,0.8,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
11648,ZLXYAR02,36,24,1,17,0.12,0.7000000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
